ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
11EEBD65A760CAB4,electric_bike,2024-01-01 14:49:48.352,2024-01-01 14:57:07.287,8 Ave & W 31 St,6450.05,E 25 St & 2 Ave,6046.02,40.7505853470215,-73.9946848154068,40.73912601,-73.97973776,member
480EDA74303D76D1,classic_bike,2024-01-11 14:39:24.511,2024-01-11 14:50:03.058,8 Ave & W 31 St,6450.05,W 52 St & 6 Ave,6740.01,40.7505853470215,-73.9946848154068,40.76132983124814,-73.97982001304626,member
DF0625E1A58574CA,classic_bike,2024-01-13 13:46:25.678,2024-01-13 13:57:41.790,8 Ave & W 31 St,6450.05,W 52 St & 6 Ave,6740.01,40.7505853470215,-73.9946848154068,40.76132983124814,-73.97982001304626,member
18B6CAFF7B944DE4,electric_bike,2024-01-10 14:43:25.713,2024-01-10 14:51:23.842,8 Ave & W 31 St,6450.05,W 52 St & 6 Ave,6740.01,40.7505853470215,-73.9946848154068,40.76132983124814,-73.97982001304626,member
01BA8291A44F8CF3,classic_bike,2024-01-12 17:40:07.072,2024-01-12 17:51:33.032,8 Ave & W 31 St,6450.05,W 52 St & 6 Ave,6740.01,40.7505853470215,-73.9946848154068,40.76132983124814,-73.97982001304626,member
C984868D01B8B1D3,classic_bike,2024-01-11 08:31:23.019,2024-01-11 08:42:18.401,8 Ave & W 31 St,6450.05,W 52 St & 6 Ave,6740.01,40.7505853470215,-73.9946848154068,40.76132983124814,-73.97982001304626,member
5E3E7B2768F3A7B1,classic_bike,2024-01-04 08:23:54.879,2024-01-04 08:42:08.222,8 Ave & W 31 St,6450.05,3 Ave & E 62 St,6762.04,40.7505853470215,-73.9946848154068,40.76312584,-73.96526895,member
653AAEF4F9D15A81,electric_bike,2024-01-08 22:48:02.749,2024-01-08 23:00:14.865,8 Ave & W 31 St,6450.05,E 3 St & 1 Ave,5553.03,40.7505853470215,-73.9946848154068,40.72467721,-73.98783413,member
505FD70510C18D56,classic_bike,2024-01-03 08:19:15.598,2024-01-03 08:37:49.198,8 Ave & W 31 St,6450.05,3 Ave & E 62 St,6762.04,40.7505853470215,-73.9946848154068,40.76312584,-73.96526895,member
162AE1DCD374BAB5,classic_bike,2024-01-08 08:23:05.602,2024-01-08 08:43:24.900,8 Ave & W 31 St,6450.05,3 Ave & E 62 St,6762.04,40.7505853470215,-73.9946848154068,40.76312584,-73.96526895,member
135387582CCA6A34,electric_bike,2024-01-12 22:51:53.773,2024-01-12 23:04:25.487,8 Ave & W 31 St,6450.05,E 14 St & Ave B,5736.09,40.7505853470215,-73.9946848154068,40.72938685,-73.97772429,member
C65942865223958A,electric_bike,2024-01-10 09:38:49.199,2024-01-10 09:42:44.720,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
438FBAC5B756B7B3,electric_bike,2024-01-03 07:32:16.343,2024-01-03 07:52:28.791,8 Ave & W 31 St,6450.05,E 6 St & Ave B,5584.04,40.7505853470215,-73.9946848154068,40.72453734,-73.98185424,member
4D1DBB1844A4B51D,electric_bike,2024-01-14 11:23:06.973,2024-01-14 11:27:59.664,8 Ave & W 31 St,6450.05,W 42 St & 8 Ave,6602.05,40.7505853470215,-73.9946848154068,40.7575699,-73.99098507,member
79A6CB21C55A0CAE,electric_bike,2024-01-14 10:43:04.568,2024-01-14 10:46:49.237,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
6A27B509032251C4,electric_bike,2024-01-05 08:30:00.103,2024-01-05 08:35:00.034,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
8C4E9BF041B159B1,electric_bike,2024-01-13 09:41:40.661,2024-01-13 09:47:14.430,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
770BDAEDED8CE407,electric_bike,2024-01-03 09:07:33.170,2024-01-03 09:11:07.909,8 Ave & W 31 St,6450.05,W 42 St & 8 Ave,6602.05,40.7505853470215,-73.9946848154068,40.7575699,-73.99098507,casual
3F911EDB2DA08E3C,electric_bike,2024-01-07 22:50:18.194,2024-01-07 22:54:13.361,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
ABAE4CA3FF072C32,electric_bike,2024-01-08 18:17:46.639,2024-01-08 18:22:29.693,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
A32988C18B03D84D,classic_bike,2024-01-01 14:59:11.044,2024-01-01 15:03:53.390,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
5D8E520697C4842A,electric_bike,2024-01-08 15:17:29.604,2024-01-08 15:22:04.408,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
0FB65E965A77985A,classic_bike,2024-01-10 07:00:00.798,2024-01-10 07:11:50.327,8 Ave & W 31 St,6450.05,Washington Pl & Broadway,5755.01,40.7505853470215,-73.9946848154068,40.72903917,-73.99404649,member
80E9CD00513ECBAB,classic_bike,2024-01-09 06:59:46.626,2024-01-09 07:11:21.917,8 Ave & W 31 St,6450.05,Washington Pl & Broadway,5755.01,40.7505853470215,-73.9946848154068,40.72903917,-73.99404649,member
72EB546DC8743244,classic_bike,2024-01-11 06:57:57.172,2024-01-11 07:09:16.009,8 Ave & W 31 St,6450.05,Washington Pl & Broadway,5755.01,40.7505853470215,-73.9946848154068,40.72903917,-73.99404649,member
89DFFADB515CD29C,electric_bike,2024-01-10 06:49:52.616,2024-01-10 06:58:52.203,8 Ave & W 31 St,6450.05,Washington Pl & Broadway,5755.01,40.7505853470215,-73.9946848154068,40.72903917,-73.99404649,member
BE2609B3B87C5A75,electric_bike,2024-01-03 07:00:20.584,2024-01-03 07:09:35.461,8 Ave & W 31 St,6450.05,Washington Pl & Broadway,5755.01,40.7505853470215,-73.9946848154068,40.72903917,-73.99404649,member
97E0D4E725834C81,electric_bike,2024-01-05 10:31:04.202,2024-01-05 10:35:02.954,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
E6ABDA46E8ED28E0,electric_bike,2024-01-04 09:14:54.811,2024-01-04 09:20:48.534,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
5E6B8135973CAB89,electric_bike,2024-01-07 10:52:52.238,2024-01-07 10:57:17.095,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
0C53101328DAF5CE,electric_bike,2024-01-01 09:54:23.914,2024-01-01 09:59:03.643,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
6BC1249297DDB278,classic_bike,2024-01-10 09:52:36.866,2024-01-10 10:06:00.576,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
93FD6C3BB2B30561,electric_bike,2024-01-10 09:55:11.477,2024-01-10 10:01:09.878,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
0A49EDB93A19D2C7,electric_bike,2024-01-01 16:47:49.471,2024-01-01 17:46:32.853,8 Ave & W 31 St,6450.05,Marble Hill Ave & W 225 St,8745.01,40.7505853470215,-73.9946848154068,40.87471,-73.91099,member
84D3A06DAC4B3E3B,classic_bike,2024-01-01 16:51:05.752,2024-01-01 17:01:23.973,8 Ave & W 31 St,6450.05,W 42 St & 8 Ave,6602.05,40.7505853470215,-73.9946848154068,40.7575699,-73.99098507,member
B7C707853AE4ABA5,classic_bike,2024-01-08 16:39:39.044,2024-01-08 17:05:59.840,8 Ave & W 31 St,6450.05,W 42 St & 8 Ave,6602.05,40.7505853470215,-73.9946848154068,40.7575699,-73.99098507,member
42DD60B71C30DFF0,electric_bike,2024-01-07 16:15:59.304,2024-01-07 16:26:24.137,8 Ave & W 31 St,6450.05,W 42 St & 8 Ave,6602.05,40.7505853470215,-73.9946848154068,40.7575699,-73.99098507,casual
8FD015D3B636B6B3,electric_bike,2024-01-02 17:19:15.701,2024-01-02 17:27:51.792,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
725D129A3D728102,classic_bike,2024-01-12 06:58:38.222,2024-01-12 07:11:44.723,8 Ave & W 31 St,6450.05,Washington Pl & Broadway,5755.01,40.7505853470215,-73.9946848154068,40.72903917,-73.99404649,member
62BF9BBB971F920B,classic_bike,2024-01-02 06:30:52.778,2024-01-02 06:39:13.749,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
8644350DD663B3A1,electric_bike,2024-01-05 00:45:16.096,2024-01-05 00:55:50.193,8 Ave & W 31 St,6450.05,E 14 St & Ave B,5736.09,40.7505853470215,-73.9946848154068,40.72938685,-73.97772429,member
F0FA17F7259AE169,electric_bike,2024-01-10 22:04:11.645,2024-01-10 22:17:38.438,8 Ave & W 31 St,6450.05,E 14 St & Ave B,5736.09,40.7505853470215,-73.9946848154068,40.72938685,-73.97772429,member
912D1128806B0E1E,electric_bike,2024-01-06 01:29:10.321,2024-01-06 01:40:20.568,8 Ave & W 31 St,6450.05,E 14 St & Ave B,5736.09,40.7505853470215,-73.9946848154068,40.72938685,-73.97772429,member
78037CF71D6EFC6E,electric_bike,2024-01-03 18:57:30.576,2024-01-03 19:07:11.730,8 Ave & W 31 St,6450.05,W 25 St & 8 Ave,6297.08,40.7505853470215,-73.9946848154068,40.74649996333341,-73.99732626293645,member
BE14DA76A7AF0D10,electric_bike,2024-01-12 08:03:57.432,2024-01-12 08:06:59.141,8 Ave & W 31 St,6450.05,W 42 St & 8 Ave,6602.05,40.7505853470215,-73.9946848154068,40.7575699,-73.99098507,casual
B3BB4BA2DD41D569,electric_bike,2024-01-09 13:22:46.580,2024-01-09 13:32:55.848,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
BE2A0B8092D9E8A9,classic_bike,2024-01-02 17:02:36.634,2024-01-02 17:36:06.374,8 Ave & W 31 St,6450.05,E 10 St & Ave A,5659.05,40.7505853470215,-73.9946848154068,40.72740794,-73.98142006,casual
65D940E15CEEDC25,classic_bike,2024-01-11 22:45:08.799,2024-01-11 22:47:23.688,8 Ave & W 31 St,6450.05,W 25 St & 8 Ave,6297.08,40.7505853470215,-73.9946848154068,40.74649996333341,-73.99732626293645,member
7A2BA5A0266D4BC5,electric_bike,2024-01-09 08:35:03.191,2024-01-09 08:44:03.864,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,casual
1D327B6D1FDD6E24,classic_bike,2024-01-08 19:03:33.740,2024-01-08 19:18:49.759,8 Ave & W 31 St,6450.05,E 10 St & Ave A,5659.05,40.7505853470215,-73.9946848154068,40.72740794,-73.98142006,member
07FDFFB9779C9133,classic_bike,2024-01-05 18:05:28.249,2024-01-05 18:08:21.312,8 Ave & W 31 St,6450.05,W 25 St & 8 Ave,6297.08,40.7505853470215,-73.9946848154068,40.74649996333341,-73.99732626293645,member
CA8B03FC56DE39EF,classic_bike,2024-01-09 06:35:57.233,2024-01-09 06:45:22.535,8 Ave & W 31 St,6450.05,W 22 St & 10 Ave,6306.06,40.7505853470215,-73.9946848154068,40.74691959,-74.00451887,member
